Time (s),HB (mM),Glu (mM),pH,label
0.1,0.0216,3.6798,7.55805,0
0.2,0.0216,3.68306,7.55802,0
0.3,0.0216,3.68631,7.55799,0
0.4,0.0216,3.68954,7.55796,0
0.5,0.02161,3.69275,7.55793,0
0.6,0.02161,3.69595,7.5579,0
0.7,0.02161,3.69913,7.55787,0
0.8,0.02161,3.7023,7.55784,0
0.9,0.02161,3.70545,7.55781,0
1,0.02161,3.70858,7.55778,0
1.1,0.02161,3.7117,7.55775,0
1.2,0.02161,3.71481,7.55772,0
1.3,0.02161,3.7179,7.55769,0
1.4,0.02161,3.72097,7.55766,0
1.5,0.02162,3.72403,7.55763,0
1.6,0.02162,3.72707,7.5576,0
1.7,0.02162,3.73009,7.55757,0
1.8,0.02162,3.73311,7.55754,0
1.9,0.02162,3.7361,7.55752,0
2,0.02162,3.73908,7.55749,0
2.1,0.02162,3.74205,7.55746,0
2.2,0.02162,3.745,7.55743,0
2.3,0.02162,3.74793,7.5574,0
2.4,0.02162,3.75085,7.55737,0
2.5,0.02162,3.75376,7.55734,0
2.6,0.02163,3.75665,7.55731,0
2.7,0.02163,3.75952,7.55729,0
2.8,0.02163,3.76238,7.55726,0
2.9,0.02163,3.76523,7.55723,0
3,0.02163,3.76806,7.5572,0
3.1,0.02163,3.77088,7.55717,0
3.2,0.02163,3.77368,7.55715,0
3.3,0.02163,3.77646,7.55712,0
3.4,0.02163,3.77923,7.55709,0
3.5,0.02163,3.78199,7.55706,0
3.6,0.02163,3.78474,7.55703,0
3.7,0.02163,3.78746,7.55701,0
3.8,0.02163,3.79018,7.55698,0
3.9,0.02164,3.79288,7.55695,0
4,0.02164,3.79556,7.55692,0
4.1,0.02164,3.79823,7.5569,0
4.2,0.02164,3.80089,7.55687,0
4.3,0.02164,3.80353,7.55684,0
4.4,0.02164,3.80616,7.55682,0
4.5,0.02164,3.80878,7.55679,0
4.6,0.02164,3.81138,7.55676,0
4.7,0.02164,3.81396,7.55673,0
4.8,0.02164,3.81653,7.55671,0
4.9,0.02164,3.81909,7.55668,0
5,0.02164,3.82164,7.55665,0
5.1,0.02164,3.82417,7.55663,0
5.2,0.02164,3.82668,7.5566,0
5.3,0.02164,3.82919,7.55657,0
5.4,0.02164,3.83168,7.55655,0
5.5,0.02165,3.83415,7.55652,0
5.6,0.02165,3.83661,7.5565,0
5.7,0.02165,3.83906,7.55647,0
5.8,0.02165,3.8415,7.55644,0
5.9,0.02165,3.84392,7.55642,0
6,0.02165,3.84633,7.55639,0
6.1,0.02165,3.84872,7.55637,0
6.2,0.02165,3.8511,7.55634,0
6.3,0.02165,3.85347,7.55631,0
6.4,0.02165,3.85583,7.55629,0
6.5,0.02165,3.85817,7.55626,0
6.6,0.02165,3.86049,7.55624,0
6.7,0.02165,3.86281,7.55621,0
6.8,0.02165,3.86511,7.55619,0
6.9,0.02165,3.8674,7.55616,0
7,0.02165,3.86968,7.55614,0
7.1,0.02165,3.87194,7.55611,0
7.2,0.02165,3.87419,7.55609,0
7.3,0.02165,3.87643,7.55606,0
7.4,0.02166,3.87865,7.55604,0
7.5,0.02166,3.88086,7.55601,0
7.6,0.02166,3.88306,7.55599,0
7.7,0.02166,3.88525,7.55596,0
7.8,0.02166,3.88742,7.55594,0
7.9,0.02166,3.88958,7.55591,0
8,0.02166,3.89173,7.55589,0
8.1,0.02166,3.89387,7.55586,0
