Time (s),HB (mM),Glu (mM),pH,label
13.4,0.10507,2.47205,7.4641,2
13.5,0.10508,2.47201,7.4641,2
13.6,0.10508,2.47197,7.4641,2
13.7,0.10508,2.47193,7.4641,2
13.8,0.10508,2.47189,7.4641,2
13.9,0.10508,2.47185,7.4641,2
14,0.10508,2.47181,7.4641,2
14.1,0.10508,2.47178,7.4641,2
14.2,0.10509,2.47174,7.4641,2
14.3,0.10509,2.4717,7.4641,2
14.4,0.10509,2.47166,7.4641,2
14.5,0.10509,2.47162,7.4641,2
14.6,0.10509,2.47159,7.46409,2
14.7,0.10509,2.47155,7.46409,2
14.8,0.10509,2.47151,7.46409,2
14.9,0.1051,2.47147,7.46409,2
15,0.1051,2.47144,7.46409,2
15.1,0.1051,2.4714,7.46409,2
15.2,0.1051,2.47137,7.46409,2
15.3,0.1051,2.47133,7.46409,2
15.4,0.1051,2.47129,7.46409,2
15.5,0.1051,2.47126,7.46409,2
15.6,0.1051,2.47122,7.46409,2
15.7,0.1051,2.47119,7.46409,2
15.8,0.1051,2.47116,7.46409,2
15.9,0.10511,2.47112,7.46409,2
16,0.10511,2.47109,7.46409,2
16.1,0.10511,2.47105,7.46409,2
16.2,0.10511,2.47102,7.46409,2
16.3,0.10511,2.47099,7.46409,2
16.4,0.10511,2.47095,7.46409,2
16.5,0.10511,2.47092,7.46409,2
16.6,0.10511,2.47089,7.46409,2
16.7,0.10511,2.47085,7.46409,2
16.8,0.10511,2.47082,7.46409,2
16.9,0.10511,2.47079,7.46409,2
17,0.10511,2.47076,7.46409,2
17.1,0.10512,2.47073,7.46409,2
17.2,0.10512,2.47069,7.46409,2
17.3,0.10512,2.47066,7.46409,2
17.4,0.10512,2.47063,7.46409,2
17.5,0.10512,2.4706,7.46409,2
17.6,0.10512,2.47057,7.46409,2
17.7,0.10512,2.47054,7.46409,2
17.8,0.10512,2.47051,7.46409,2
17.9,0.10512,2.47048,7.46409,2
18,0.10512,2.47045,7.46409,2
18.1,0.10512,2.47042,7.46409,2
18.2,0.10512,2.47039,7.46409,2
18.3,0.10512,2.47036,7.46409,2
18.4,0.10512,2.47033,7.46409,2
18.5,0.10512,2.47031,7.46409,2
18.6,0.10512,2.47028,7.46409,2
18.7,0.10512,2.47025,7.46409,2
18.8,0.10512,2.47022,7.46409,2
18.9,0.10512,2.47019,7.46409,2
19,0.10512,2.47017,7.46409,2
19.1,0.10512,2.47014,7.46409,2
19.2,0.10512,2.47011,7.46409,2
19.3,0.10512,2.47008,7.46409,2
19.4,0.10512,2.47006,7.46409,2
19.5,0.10512,2.47003,7.46409,2
19.6,0.10512,2.47001,7.46409,2
19.7,0.10512,2.46998,7.46409,2
19.8,0.10512,2.46995,7.46409,2
19.9,0.10512,2.46993,7.46409,2
20,0.10512,2.4699,7.46409,2
20.1,0.10512,2.46988,7.46409,2
20.2,0.10512,2.46985,7.46409,2
20.3,0.10512,2.46983,7.46409,2
20.4,0.10512,2.4698,7.46409,2
20.5,0.10512,2.46978,7.46409,2
20.6,0.10512,2.46975,7.46409,2
20.7,0.10512,2.46973,7.46409,2
20.8,0.10512,2.46971,7.46409,2
20.9,0.10512,2.46968,7.46409,2
