Time (s),HB (mM),Glu (mM),pH,label
0.1,0.1325,3.40928,7.50933,0
0.2,0.13248,3.40929,7.50933,0
0.3,0.13247,3.4093,7.50933,0
0.4,0.13247,3.4093,7.50933,0
0.5,0.13249,3.4093,7.50933,0
0.6,0.1325,3.40932,7.50933,0
0.7,0.13251,3.40933,7.50933,0
0.8,0.13249,3.40935,7.50933,0
0.9,0.13247,3.40936,7.50933,0
1,0.13246,3.40938,7.50933,0
1.1,0.13248,3.40937,7.50933,0
1.2,0.1325,3.40937,7.50933,0
1.3,0.1325,3.40939,7.50933,0
1.4,0.13248,3.4094,7.50932,0
1.5,0.13246,3.40942,7.50932,0
1.6,0.13245,3.40942,7.50932,0
1.7,0.13246,3.40942,7.50933,0
1.8,0.13248,3.40942,7.50933,0
1.9,0.13249,3.40944,7.50933,0
2,0.13248,3.40945,7.50932,0
2.1,0.13246,3.40947,7.50932,0
2.2,0.13244,3.40947,7.50932,0
2.3,0.13244,3.40947,7.50933,0
2.4,0.13245,3.40947,7.50933,0
2.5,0.13247,3.40947,7.50933,0
2.6,0.13248,3.40948,7.50933,0
2.7,0.13246,3.4095,7.50933,0
2.8,0.13244,3.40951,7.50933,0
2.9,0.13243,3.40951,7.50933,0
3,0.13244,3.40951,7.50933,0
3.1,0.13246,3.40952,7.50933,0
3.2,0.13247,3.40953,7.50933,0
3.3,0.13246,3.40955,7.50932,0
3.4,0.13244,3.40956,7.50932,0
3.5,0.13243,3.40956,7.50932,0
3.6,0.13243,3.40956,7.50933,0
3.7,0.13245,3.40957,7.50933,0
3.8,0.13247,3.40957,7.50933,0
3.9,0.13247,3.40959,7.50932,0
4,0.13245,3.4096,7.50932,0
4.1,0.13243,3.40962,7.50932,0
4.2,0.13242,3.40962,7.50932,0
4.3,0.13243,3.40962,7.50933,0
4.4,0.13245,3.40963,7.50933,0
4.5,0.13245,3.40964,7.50933,0
4.6,0.13244,3.40965,7.50932,0
4.7,0.13242,3.40966,7.50932,0
4.8,0.13241,3.40967,7.50932,0
4.9,0.13241,3.40967,7.50933,0
5,0.13243,3.40967,7.50933,0
5.1,0.13244,3.40969,7.50933,0
5.2,0.13243,3.4097,7.50932,0
5.3,0.13242,3.40972,7.50932,0
5.4,0.1324,3.40973,7.50932,0
5.5,0.1324,3.40973,7.50933,0
5.6,0.13242,3.40973,7.50933,0
5.7,0.13244,3.40973,7.50933,0
5.8,0.13244,3.40974,7.50933,0
5.9,0.13244,3.40975,7.50932,0
6,0.13242,3.40976,7.50932,0
6.1,0.13241,3.40977,7.50932,0
6.2,0.13242,3.40976,7.50933,0
6.3,0.13244,3.40977,7.50933,0
6.4,0.13245,3.40978,7.50933,0
6.5,0.13245,3.40979,7.50932,0
6.6,0.13243,3.4098,7.50932,0
6.7,0.13242,3.4098,7.50932,0
6.8,0.13243,3.4098,7.50933,0
6.9,0.13244,3.40981,7.50933,0
7,0.13246,3.40982,7.50933,0
7.1,0.13246,3.40983,7.50933,0
7.2,0.13244,3.40985,7.50933,0
7.3,0.13243,3.40986,7.50933,0
7.4,0.13243,3.40987,7.50933,0
7.5,0.13244,3.40986,7.50933,0
7.6,0.13246,3.40986,7.50933,0
7.7,0.13246,3.40988,7.50933,0
7.8,0.13244,3.40989,7.50933,0
7.9,0.13243,3.4099,7.50933,0
8,0.13242,3.4099,7.50933,0
8.1,0.13242,3.4099,7.50933,0
8.2,0.13244,3.4099,7.50933,0
8.3,0.13246,3.40991,7.50933,0
8.4,0.13245,3.40993,7.50933,0
8.5,0.13243,3.40994,7.50933,0
8.6,0.13241,3.40994,7.50933,0
8.7,0.13241,3.40994,7.50933,0
8.8,0.13243,3.40993,7.50933,0
8.9,0.13245,3.40993,7.50933,0
9,0.13245,3.40994,7.50933,0
9.1,0.13243,3.40995,7.50933,0
9.2,0.13241,3.40997,7.50933,0
9.3,0.13239,3.40998,7.50933,0
9.4,0.13241,3.40997,7.50933,0
9.5,0.13243,3.40997,7.50933,0
9.6,0.13244,3.40999,7.50933,0
9.7,0.13243,3.41,7.50933,0
9.8,0.13242,3.41001,7.50933,0
9.9,0.13241,3.41001,7.50933,0
10,0.13242,3.41001,7.50933,0
10.1,0.13243,3.41001,7.50933,0
10.2,0.13245,3.41002,7.50933,0
10.3,0.13246,3.41003,7.50933,0
10.4,0.13244,3.41005,7.50933,0
10.5,0.13243,3.41006,7.50933,0
10.6,0.13242,3.41007,7.50933,0
10.7,0.13243,3.41006,7.50933,0
10.8,0.13245,3.41007,7.50933,0
10.9,0.13245,3.41008,7.50933,0
11,0.13243,3.41009,7.50933,0
11.1,0.13242,3.41011,7.50933,0
11.2,0.13241,3.41011,7.50933,0
11.3,0.13241,3.4101,7.50933,0
11.4,0.13243,3.41011,7.50933,0
11.5,0.13244,3.41012,7.50933,0
11.6,0.13244,3.41013,7.50933,0
11.7,0.13242,3.41014,7.50933,0
11.8,0.13241,3.41014,7.50933,0
11.9,0.13241,3.41014,7.50933,0
12,0.13242,3.41014,7.50933,0
12.1,0.13244,3.41014,7.50933,0
12.2,0.13244,3.41015,7.50933,0
12.3,0.13242,3.41016,7.50933,0
12.4,0.13241,3.41017,7.50933,0
12.5,0.1324,3.41017,7.50933,0
12.6,0.13241,3.41017,7.50933,0
12.7,0.13242,3.41017,7.50933,0
12.8,0.13244,3.41018,7.50933,0
12.9,0.13244,3.41019,7.50933,0
13,0.13242,3.4102,7.50933,0
13.1,0.13241,3.4102,7.50933,0
13.2,0.13242,3.4102,7.50933,0
13.3,0.13244,3.4102,7.50933,0
13.4,0.13246,3.41021,7.50933,0
13.5,0.13245,3.41022,7.50933,0
13.6,0.13244,3.41023,7.50933,0
13.7,0.13242,3.41025,7.50933,0
13.8,0.13241,3.41025,7.50933,0
13.9,0.13243,3.41024,7.50933,0
14,0.13245,3.41025,7.50933,0
14.1,0.13245,3.41026,7.50933,0
14.2,0.13243,3.41027,7.50933,0
14.3,0.13242,3.41028,7.50933,0
14.4,0.13241,3.41028,7.50933,0
14.5,0.13241,3.41028,7.50933,0
14.6,0.13243,3.41028,7.50933,0
14.7,0.13244,3.41029,7.50933,0
14.8,0.13243,3.4103,7.50933,0
14.9,0.13241,3.41032,7.50933,0
15,0.13239,3.41033,7.50933,0
15.1,0.13239,3.41032,7.50933,0
15.2,0.13241,3.41032,7.50933,0
15.3,0.13243,3.41032,7.50933,0
15.4,0.13244,3.41032,7.50933,0
15.5,0.13243,3.41034,7.50933,0
15.6,0.13241,3.41035,7.50933,0
15.7,0.13241,3.41035,7.50933,0
15.8,0.13243,3.41035,7.50933,0
15.9,0.13245,3.41035,7.50933,0
16,0.13246,3.41036,7.50933,0
16.1,0.13246,3.41037,7.50933,0
16.2,0.13244,3.41038,7.50933,0
16.3,0.13243,3.41038,7.50933,0
16.4,0.13244,3.41037,7.50933,0
16.5,0.13246,3.41038,7.50933,0
16.6,0.13247,3.41038,7.50933,0
16.7,0.13248,3.4104,7.50933,0
16.8,0.13246,3.41041,7.50933,0
16.9,0.13245,3.41042,7.50933,0
17,0.13245,3.41043,7.50933,0
17.1,0.13247,3.41042,7.50933,0
17.2,0.13248,3.41043,7.50933,0
17.3,0.13249,3.41044,7.50933,0
