Time (s),HB (mM),Glu (mM),pH,label
13.4,0.19066,3.42747,7.51272,2
13.5,0.19067,3.42758,7.51271,2
13.6,0.19068,3.42768,7.5127,2
13.7,0.19068,3.42778,7.51269,2
13.8,0.19069,3.42788,7.51268,2
13.9,0.1907,3.42798,7.51267,2
14,0.19071,3.42808,7.51266,2
14.1,0.19071,3.42818,7.51265,2
14.2,0.19072,3.42827,7.51264,2
14.3,0.19073,3.42836,7.51263,2
14.4,0.19074,3.42846,7.51262,2
14.5,0.19075,3.42855,7.51261,2
14.6,0.19075,3.42864,7.5126,2
14.7,0.19076,3.42872,7.51259,2
14.8,0.19077,3.42881,7.51258,2
14.9,0.19078,3.4289,7.51257,2
15,0.19078,3.42898,7.51256,2
15.1,0.19079,3.42906,7.51255,2
15.2,0.1908,3.42914,7.51254,2
15.3,0.1908,3.42922,7.51253,2
15.4,0.19081,3.4293,7.51252,2
15.5,0.19082,3.42938,7.51251,2
15.6,0.19083,3.42946,7.5125,2
15.7,0.19083,3.42953,7.51249,2
15.8,0.19084,3.4296,7.51248,2
15.9,0.19085,3.42968,7.51247,2
16,0.19086,3.42975,7.51246,2
16.1,0.19086,3.42982,7.51245,2
16.2,0.19087,3.42989,7.51244,2
16.3,0.19088,3.42995,7.51243,2
16.4,0.19088,3.43002,7.51242,2
16.5,0.19089,3.43008,7.51241,2
16.6,0.1909,3.43015,7.5124,2
16.7,0.1909,3.43021,7.51239,2
16.8,0.19091,3.43027,7.51238,2
16.9,0.19092,3.43033,7.51237,2
17,0.19092,3.43039,7.51236,2
17.1,0.19093,3.43045,7.51235,2
17.2,0.19094,3.4305,7.51234,2
17.3,0.19094,3.43056,7.51233,2
17.4,0.19095,3.43061,7.51232,2
17.5,0.19096,3.43066,7.51231,2
17.6,0.19096,3.43071,7.51231,2
17.7,0.19097,3.43076,7.5123,2
17.8,0.19098,3.43081,7.51229,2
17.9,0.19098,3.43086,7.51228,2
18,0.19099,3.43091,7.51227,2
18.1,0.191,3.43095,7.51226,2
18.2,0.191,3.431,7.51225,2
18.3,0.19101,3.43104,7.51224,2
18.4,0.19101,3.43108,7.51223,2
18.5,0.19102,3.43112,7.51222,2
18.6,0.19103,3.43116,7.51221,2
18.7,0.19103,3.4312,7.5122,2
18.8,0.19104,3.43124,7.5122,2
18.9,0.19105,3.43127,7.51219,2
19,0.19105,3.43131,7.51218,2
19.1,0.19106,3.43134,7.51217,2
19.2,0.19106,3.43138,7.51216,2
19.3,0.19107,3.43141,7.51215,2
19.4,0.19108,3.43144,7.51214,2
19.5,0.19108,3.43147,7.51213,2
19.6,0.19109,3.4315,7.51212,2
19.7,0.19109,3.43152,7.51211,2
19.8,0.1911,3.43155,7.51211,2
19.9,0.19111,3.43158,7.5121,2
20,0.19111,3.4316,7.51209,2
20.1,0.19112,3.43162,7.51208,2
20.2,0.19112,3.43164,7.51207,2
20.3,0.19113,3.43167,7.51206,2
20.4,0.19113,3.43169,7.51205,2
20.5,0.19114,3.4317,7.51205,2
20.6,0.19114,3.43172,7.51204,2
20.7,0.19115,3.43174,7.51203,2
20.8,0.19116,3.43176,7.51202,2
20.9,0.19116,3.43177,7.51201,2
21,0.19117,3.43178,7.512,2
21.1,0.19117,3.4318,7.51199,2
21.2,0.19118,3.43181,7.51199,2
21.3,0.19118,3.43182,7.51198,2
21.4,0.19119,3.43183,7.51197,2
21.5,0.19119,3.43184,7.51196,2
21.6,0.1912,3.43185,7.51195,2
21.7,0.1912,3.43185,7.51194,2
21.8,0.19121,3.43186,7.51194,2
21.9,0.19121,3.43186,7.51193,2
22,0.19122,3.43187,7.51192,2
22.1,0.19122,3.43187,7.51191,2
22.2,0.19123,3.43187,7.5119,2
22.3,0.19123,3.43187,7.5119,2
22.4,0.19124,3.43187,7.51189,2
22.5,0.19124,3.43187,7.51188,2
22.6,0.19125,3.43187,7.51187,2
22.7,0.19125,3.43187,7.51186,2
22.8,0.19126,3.43186,7.51185,2
22.9,0.19126,3.43186,7.51185,2
23,0.19127,3.43185,7.51184,2
23.1,0.19127,3.43185,7.51183,2
23.2,0.19128,3.43184,7.51182,2
23.3,0.19128,3.43183,7.51182,2
23.4,0.19129,3.43182,7.51181,2
23.5,0.19129,3.43181,7.5118,2
23.6,0.1913,3.4318,7.51179,2
23.7,0.1913,3.43179,7.51178,2
23.8,0.19131,3.43177,7.51178,2
23.9,0.19131,3.43176,7.51177,2
24,0.19132,3.43175,7.51176,2
24.1,0.19132,3.43173,7.51175,2
24.2,0.19132,3.43171,7.51175,2
24.3,0.19133,3.4317,7.51174,2
24.4,0.19133,3.43168,7.51173,2
24.5,0.19134,3.43166,7.51172,2
24.6,0.19134,3.43164,7.51171,2
24.7,0.19135,3.43162,7.51171,2
24.8,0.19135,3.4316,7.5117,2
24.9,0.19135,3.43158,7.51169,2
25,0.19136,3.43155,7.51168,2
25.1,0.19136,3.43153,7.51168,2
25.2,0.19137,3.4315,7.51167,2
25.3,0.19137,3.43148,7.51166,2
25.4,0.19138,3.43145,7.51166,2
25.5,0.19138,3.43142,7.51165,2
25.6,0.19138,3.4314,7.51164,2
25.7,0.19139,3.43137,7.51163,2
25.8,0.19139,3.43134,7.51163,2
25.9,0.1914,3.43131,7.51162,2
26,0.1914,3.43128,7.51161,2
26.1,0.1914,3.43124,7.5116,2
26.2,0.19141,3.43121,7.5116,2
26.3,0.19141,3.43118,7.51159,2
26.4,0.19142,3.43114,7.51158,2
26.5,0.19142,3.43111,7.51158,2
26.6,0.19142,3.43107,7.51157,2
26.7,0.19143,3.43104,7.51156,2
26.8,0.19143,3.431,7.51155,2
26.9,0.19143,3.43096,7.51155,2
27,0.19144,3.43092,7.51154,2
27.1,0.19144,3.43088,7.51153,2
27.2,0.19144,3.43084,7.51153,2
27.3,0.19145,3.4308,7.51152,2
27.4,0.19145,3.43076,7.51151,2
27.5,0.19146,3.43072,7.51151,2
27.6,0.19146,3.43067,7.5115,2
27.7,0.19146,3.43063,7.51149,2
27.8,0.19147,3.43058,7.51148,2
27.9,0.19147,3.43054,7.51148,2
28,0.19147,3.43049,7.51147,2
28.1,0.19148,3.43044,7.51146,2
28.2,0.19148,3.4304,7.51146,2
28.3,0.19148,3.43035,7.51145,2
28.4,0.19149,3.4303,7.51144,2
28.5,0.19149,3.43025,7.51144,2
28.6,0.19149,3.4302,7.51143,2
28.7,0.1915,3.43015,7.51142,2
28.8,0.1915,3.4301,7.51142,2
28.9,0.1915,3.43004,7.51141,2
29,0.1915,3.42999,7.5114,2
29.1,0.19151,3.42994,7.5114,2
29.2,0.19151,3.42988,7.51139,2
29.3,0.19151,3.42983,7.51139,2
29.4,0.19152,3.42977,7.51138,2
29.5,0.19152,3.42972,7.51137,2
29.6,0.19152,3.42966,7.51137,2
29.7,0.19153,3.4296,7.51136,2
29.8,0.19153,3.42954,7.51135,2
29.9,0.19153,3.42948,7.51135,2
30,0.19153,3.42943,7.51134,2
30.1,0.19154,3.42937,7.51133,2
30.2,0.19154,3.4293,7.51133,2
30.3,0.19154,3.42924,7.51132,2
30.4,0.19155,3.42918,7.51132,2
30.5,0.19155,3.42912,7.51131,2
30.6,0.19155,3.42906,7.5113,2
30.7,0.19155,3.42899,7.5113,2
30.8,0.19156,3.42893,7.51129,2
30.9,0.19156,3.42886,7.51128,2
31,0.19156,3.4288,7.51128,2
31.1,0.19156,3.42873,7.51127,2
31.2,0.19157,3.42866,7.51127,2
31.3,0.19157,3.4286,7.51126,2
31.4,0.19157,3.42853,7.51125,2
31.5,0.19157,3.42846,7.51125,2
31.6,0.19158,3.42839,7.51124,2
31.7,0.19158,3.42832,7.51124,2
31.8,0.19158,3.42825,7.51123,2
31.9,0.19158,3.42818,7.51122,2
32,0.19159,3.42811,7.51122,2
32.1,0.19159,3.42804,7.51121,2
32.2,0.19159,3.42797,7.51121,2
32.3,0.19159,3.42789,7.5112,2
32.4,0.19159,3.42782,7.51119,2
32.5,0.1916,3.42775,7.51119,2
32.6,0.1916,3.42767,7.51118,2
32.7,0.1916,3.4276,7.51118,2
32.8,0.1916,3.42752,7.51117,2
32.9,0.19161,3.42744,7.51116,2
33,0.19161,3.42737,7.51116,2
33.1,0.19161,3.42729,7.51115,2
33.2,0.19161,3.42721,7.51115,2
33.3,0.19161,3.42714,7.51114,2
33.4,0.19162,3.42706,7.51114,2
33.5,0.19162,3.42698,7.51113,2
33.6,0.19162,3.4269,7.51113,2
33.7,0.19162,3.42682,7.51112,2
33.8,0.19162,3.42674,7.51111,2
33.9,0.19162,3.42666,7.51111,2
34,0.19163,3.42657,7.5111,2
34.1,0.19163,3.42649,7.5111,2
34.2,0.19163,3.42641,7.51109,2
34.3,0.19163,3.42633,7.51109,2
34.4,0.19163,3.42624,7.51108,2
34.5,0.19164,3.42616,7.51108,2
34.6,0.19164,3.42608,7.51107,2
34.7,0.19164,3.42599,7.51106,2
34.8,0.19164,3.42591,7.51106,2
34.9,0.19164,3.42582,7.51105,2
35,0.19164,3.42573,7.51105,2
35.1,0.19165,3.42565,7.51104,2
35.2,0.19165,3.42556,7.51104,2
35.3,0.19165,3.42547,7.51103,2
35.4,0.19165,3.42538,7.51103,2
35.5,0.19165,3.4253,7.51102,2
35.6,0.19165,3.42521,7.51102,2
35.7,0.19165,3.42512,7.51101,2
35.8,0.19166,3.42503,7.51101,2
35.9,0.19166,3.42494,7.511,2
36,0.19166,3.42485,7.511,2
36.1,0.19166,3.42476,7.51099,2
36.2,0.19166,3.42467,7.51099,2
36.3,0.19166,3.42458,7.51098,2
36.4,0.19166,3.42448,7.51098,2
36.5,0.19166,3.42439,7.51097,2
36.6,0.19167,3.4243,7.51096,2
36.7,0.19167,3.4242,7.51096,2
36.8,0.19167,3.42411,7.51095,2
36.9,0.19167,3.42402,7.51095,2
37,0.19167,3.42392,7.51094,2
37.1,0.19167,3.42383,7.51094,2
37.2,0.19167,3.42373,7.51093,2
37.3,0.19167,3.42364,7.51093,2
37.4,0.19167,3.42354,7.51093,2
37.5,0.19168,3.42344,7.51092,2
37.6,0.19168,3.42335,7.51092,2
37.7,0.19168,3.42325,7.51091,2
37.8,0.19168,3.42315,7.51091,2
37.9,0.19168,3.42306,7.5109,2
38,0.19168,3.42296,7.5109,2
38.1,0.19168,3.42286,7.51089,2
38.2,0.19168,3.42276,7.51089,2
38.3,0.19168,3.42266,7.51088,2
38.4,0.19168,3.42256,7.51088,2
38.5,0.19168,3.42246,7.51087,2
38.6,0.19169,3.42236,7.51087,2
38.7,0.19169,3.42226,7.51086,2
38.8,0.19169,3.42216,7.51086,2
38.9,0.19169,3.42206,7.51085,2
39,0.19169,3.42196,7.51085,2
39.1,0.19169,3.42186,7.51084,2
39.2,0.19169,3.42176,7.51084,2
39.3,0.19169,3.42165,7.51083,2
39.4,0.19169,3.42155,7.51083,2
39.5,0.19169,3.42145,7.51083,2
39.6,0.19169,3.42134,7.51082,2
39.7,0.19169,3.42124,7.51082,2
39.8,0.19169,3.42114,7.51081,2
39.9,0.19169,3.42103,7.51081,2
40,0.19169,3.42093,7.5108,2
40.1,0.19169,3.42082,7.5108,2
40.2,0.19169,3.42072,7.51079,2
40.3,0.1917,3.42061,7.51079,2
40.4,0.1917,3.42051,7.51079,2
40.5,0.1917,3.4204,7.51078,2
40.6,0.1917,3.4203,7.51078,2
40.7,0.1917,3.42019,7.51077,2
40.8,0.1917,3.42008,7.51077,2
40.9,0.1917,3.41998,7.51076,2
41,0.1917,3.41987,7.51076,2
41.1,0.1917,3.41976,7.51075,2
41.2,0.1917,3.41965,7.51075,2
41.3,0.1917,3.41955,7.51075,2
41.4,0.1917,3.41944,7.51074,2
41.5,0.1917,3.41933,7.51074,2
41.6,0.1917,3.41922,7.51073,2
41.7,0.1917,3.41911,7.51073,2
41.8,0.1917,3.419,7.51072,2
41.9,0.1917,3.41889,7.51072,2
42,0.1917,3.41878,7.51072,2
42.1,0.1917,3.41867,7.51071,2
42.2,0.1917,3.41856,7.51071,2
42.3,0.1917,3.41845,7.5107,2
42.4,0.1917,3.41834,7.5107,2
42.5,0.1917,3.41823,7.5107,2
42.6,0.1917,3.41812,7.51069,2
42.7,0.1917,3.41801,7.51069,2
42.8,0.1917,3.4179,7.51068,2
42.9,0.1917,3.41779,7.51068,2
43,0.1917,3.41768,7.51068,2
43.1,0.1917,3.41756,7.51067,2
43.2,0.1917,3.41745,7.51067,2
43.3,0.1917,3.41734,7.51066,2
43.4,0.1917,3.41723,7.51066,2
43.5,0.1917,3.41711,7.51066,2
43.6,0.1917,3.417,7.51065,2
