Time (s),HB (mM),Glu (mM),pH,label
13.4,0.00745,4.46507,7.62474,0
13.5,0.00745,4.46502,7.62474,0
13.6,0.00744,4.46497,7.62474,0
13.7,0.00743,4.46492,7.62475,0
13.8,0.00742,4.46487,7.62475,0
13.9,0.00741,4.46482,7.62475,0
14,0.0074,4.46477,7.62475,0
14.1,0.0074,4.46472,7.62475,0
14.2,0.00739,4.46467,7.62476,0
14.3,0.00738,4.46461,7.62476,0
14.4,0.00737,4.46456,7.62476,0
14.5,0.00736,4.46451,7.62476,0
14.6,0.00735,4.46445,7.62477,0
14.7,0.00735,4.4644,7.62477,0
14.8,0.00734,4.46435,7.62477,0
14.9,0.00733,4.4643,7.62478,0
15,0.00733,4.46424,7.62478,0
15.1,0.00732,4.46419,7.62478,0
15.2,0.00731,4.46414,7.62478,0
15.3,0.00731,4.46408,7.62479,0
15.4,0.0073,4.46403,7.62479,0
15.5,0.00729,4.46398,7.62479,0
15.6,0.00729,4.46393,7.62479,0
15.7,0.00728,4.46388,7.62479,0
15.8,0.00727,4.46382,7.62479,0
15.9,0.00726,4.46377,7.62479,0
16,0.00725,4.46371,7.62479,0
16.1,0.00724,4.46366,7.6248,0
16.2,0.00724,4.4636,7.6248,0
16.3,0.00723,4.46354,7.6248,0
16.4,0.00722,4.46349,7.6248,0
16.5,0.00721,4.46343,7.6248,0
16.6,0.00721,4.46338,7.62481,0
16.7,0.0072,4.46332,7.62481,0
16.8,0.00719,4.46327,7.62481,0
16.9,0.00718,4.46322,7.62481,0
17,0.00717,4.46316,7.62481,0
17.1,0.00717,4.46311,7.62482,0
17.2,0.00716,4.46305,7.62482,0
17.3,0.00716,4.463,7.62482,0
17.4,0.00715,4.46295,7.62482,0
17.5,0.00715,4.46289,7.62482,0
17.6,0.00714,4.46284,7.62483,0
17.7,0.00714,4.46279,7.62483,0
17.8,0.00713,4.46274,7.62483,0
17.9,0.00712,4.46269,7.62483,0
18,0.00711,4.46264,7.62483,0
18.1,0.0071,4.46258,7.62483,0
18.2,0.0071,4.46253,7.62483,0
18.3,0.00709,4.46247,7.62483,0
18.4,0.00708,4.46242,7.62484,0
18.5,0.00707,4.46236,7.62484,0
18.6,0.00706,4.46231,7.62484,0
18.7,0.00705,4.46225,7.62484,0
18.8,0.00704,4.4622,7.62484,0
18.9,0.00704,4.46215,7.62484,0
19,0.00703,4.46209,7.62484,0
19.1,0.00702,4.46204,7.62484,0
19.2,0.00702,4.46199,7.62484,0
19.3,0.00701,4.46193,7.62484,0
19.4,0.00701,4.46187,7.62484,0
19.5,0.00701,4.46182,7.62484,0
19.6,0.007,4.46176,7.62484,0
19.7,0.00699,4.4617,7.62484,0
19.8,0.00698,4.46165,7.62484,0
19.9,0.00698,4.46159,7.62484,0
20,0.00698,4.46154,7.62484,0
20.1,0.00697,4.46148,7.62484,0
20.2,0.00697,4.46143,7.62484,0
20.3,0.00696,4.46137,7.62484,0
20.4,0.00695,4.4613,7.62484,0
20.5,0.00694,4.46124,7.62484,0
20.6,0.00693,4.46118,7.62484,0
20.7,0.00693,4.46112,7.62484,0
20.8,0.00692,4.46106,7.62484,0
20.9,0.00691,4.461,7.62484,0
21,0.0069,4.46094,7.62484,0
21.1,0.00689,4.46088,7.62484,0
21.2,0.00688,4.46083,7.62484,0
21.3,0.00687,4.46077,7.62484,0
21.4,0.00687,4.46071,7.62483,0
21.5,0.00686,4.46066,7.62483,0
21.6,0.00685,4.46061,7.62483,0
21.7,0.00684,4.46055,7.62483,0
21.8,0.00684,4.4605,7.62483,0
21.9,0.00683,4.46045,7.62483,0
22,0.00682,4.46041,7.62483,0
22.1,0.00681,4.46036,7.62482,0
22.2,0.0068,4.46031,7.62482,0
22.3,0.0068,4.46026,7.62482,0
22.4,0.00679,4.46021,7.62482,0
22.5,0.00679,4.46016,7.62481,0
22.6,0.00678,4.46011,7.62481,0
22.7,0.00677,4.46006,7.62481,0
22.8,0.00676,4.46002,7.62481,0
22.9,0.00676,4.45997,7.6248,0
23,0.00675,4.45992,7.6248,0
23.1,0.00674,4.45987,7.6248,0
23.2,0.00673,4.45981,7.6248,0
23.3,0.00673,4.45976,7.62479,0
23.4,0.00672,4.45971,7.62479,0
23.5,0.00672,4.45966,7.62479,0
23.6,0.00671,4.45961,7.62478,0
23.7,0.0067,4.45956,7.62478,0
23.8,0.0067,4.4595,7.62477,0
23.9,0.0067,4.45945,7.62477,0
24,0.00669,4.4594,7.62476,0
24.1,0.00669,4.45935,7.62476,0
24.2,0.00668,4.4593,7.62475,0
24.3,0.00668,4.45925,7.62475,0
24.4,0.00667,4.4592,7.62474,0
24.5,0.00667,4.45914,7.62474,0
24.6,0.00667,4.45909,7.62473,0
24.7,0.00666,4.45904,7.62473,0
24.8,0.00666,4.45898,7.62472,0
24.9,0.00665,4.45893,7.62471,0
25,0.00665,4.45888,7.62471,0
25.1,0.00664,4.45882,7.6247,0
25.2,0.00663,4.45877,7.6247,0
25.3,0.00663,4.45871,7.62469,0
25.4,0.00662,4.45866,7.62468,0
25.5,0.00662,4.4586,7.62468,0
25.6,0.00661,4.45854,7.62467,0
25.7,0.0066,4.45848,7.62467,0
25.8,0.0066,4.45843,7.62466,0
25.9,0.00659,4.45837,7.62465,0
26,0.00659,4.45832,7.62464,0
26.1,0.00658,4.45826,7.62464,0
26.2,0.00657,4.45821,7.62463,0
26.3,0.00656,4.45816,7.62462,0
26.4,0.00656,4.45811,7.62461,0
26.5,0.00655,4.45806,7.62461,0
26.6,0.00654,4.45801,7.6246,0
26.7,0.00654,4.45796,7.62459,0
26.8,0.00653,4.45792,7.62458,0
26.9,0.00652,4.45787,7.62458,0
27,0.00651,4.45782,7.62457,0
27.1,0.00651,4.45778,7.62456,0
27.2,0.0065,4.45773,7.62456,0
27.3,0.00649,4.45768,7.62455,0
27.4,0.00649,4.45763,7.62454,0
27.5,0.00648,4.45758,7.62453,0
27.6,0.00648,4.45752,7.62453,0
27.7,0.00647,4.45747,7.62452,0
27.8,0.00646,4.45742,7.62451,0
27.9,0.00645,4.45737,7.62451,0
28,0.00645,4.45732,7.6245,0
28.1,0.00644,4.45727,7.62449,0
28.2,0.00643,4.45723,7.62448,0
28.3,0.00642,4.45718,7.62448,0
28.4,0.00642,4.45713,7.62447,0
28.5,0.00641,4.45708,7.62446,0
28.6,0.0064,4.45703,7.62446,0
28.7,0.0064,4.45698,7.62445,0
28.8,0.00639,4.45693,7.62444,0
28.9,0.00639,4.45689,7.62444,0
29,0.00638,4.45684,7.62443,0
29.1,0.00638,4.45679,7.62442,0
29.2,0.00638,4.45674,7.62442,0
29.3,0.00637,4.45669,7.62441,0
29.4,0.00637,4.45664,7.6244,0
29.5,0.00636,4.45659,7.6244,0
29.6,0.00635,4.45654,7.62439,0
29.7,0.00635,4.45649,7.62438,0
29.8,0.00634,4.45644,7.62437,0
29.9,0.00633,4.45639,7.62436,0
30,0.00633,4.45635,7.62436,0
30.1,0.00632,4.4563,7.62435,0
30.2,0.00631,4.45625,7.62434,0
30.3,0.00631,4.45621,7.62433,0
30.4,0.0063,4.45616,7.62432,0
30.5,0.00629,4.4561,7.62432,0
30.6,0.00628,4.45605,7.62431,0
30.7,0.00628,4.456,7.6243,0
30.8,0.00627,4.45594,7.62429,0
30.9,0.00627,4.45589,7.62428,0
31,0.00626,4.45584,7.62428,0
31.1,0.00625,4.45579,7.62427,0
31.2,0.00624,4.45575,7.62426,0
31.3,0.00623,4.4557,7.62425,0
31.4,0.00623,4.45565,7.62424,0
31.5,0.00622,4.45561,7.62424,0
31.6,0.00621,4.45557,7.62423,0
31.7,0.0062,4.45552,7.62422,0
31.8,0.00619,4.45548,7.62421,0
31.9,0.00618,4.45544,7.62421,0
32,0.00618,4.45539,7.6242,0
32.1,0.00617,4.45535,7.62419,0
32.2,0.00616,4.45531,7.62418,0
32.3,0.00615,4.45526,7.62418,0
32.4,0.00614,4.45522,7.62417,0
32.5,0.00614,4.45517,7.62416,0
32.6,0.00613,4.45513,7.62415,0
32.7,0.00612,4.45508,7.62415,0
32.8,0.00611,4.45504,7.62414,0
32.9,0.00611,4.455,7.62413,0
33,0.0061,4.45495,7.62412,0
33.1,0.00609,4.45491,7.62412,0
33.2,0.00609,4.45486,7.62411,0
33.3,0.00608,4.45482,7.6241,0
33.4,0.00607,4.45478,7.62409,0
33.5,0.00607,4.45474,7.62409,0
33.6,0.00606,4.45469,7.62408,0
33.7,0.00605,4.45465,7.62407,0
33.8,0.00604,4.45461,7.62406,0
33.9,0.00604,4.45457,7.62406,0
34,0.00603,4.45453,7.62405,0
34.1,0.00602,4.45448,7.62404,0
34.2,0.00601,4.45444,7.62403,0
34.3,0.006,4.4544,7.62402,0
34.4,0.006,4.45436,7.62402,0
34.5,0.00599,4.45432,7.62401,0
34.6,0.00598,4.45428,7.624,0
34.7,0.00597,4.45424,7.62399,0
34.8,0.00596,4.4542,7.62399,0
34.9,0.00595,4.45416,7.62398,0
35,0.00594,4.45411,7.62397,0
35.1,0.00594,4.45407,7.62396,0
35.2,0.00593,4.45403,7.62395,0
35.3,0.00592,4.45399,7.62395,0
35.4,0.00591,4.45395,7.62394,0
35.5,0.0059,4.45391,7.62393,0
35.6,0.00589,4.45387,7.62392,0
35.7,0.00588,4.45383,7.62391,0
35.8,0.00587,4.45379,7.62391,0
35.9,0.00587,4.45376,7.6239,0
36,0.00586,4.45372,7.62389,0
36.1,0.00585,4.45367,7.62388,0
36.2,0.00584,4.45363,7.62387,0
36.3,0.00583,4.45359,7.62387,0
36.4,0.00582,4.45355,7.62386,0
36.5,0.00582,4.45351,7.62385,0
36.6,0.00581,4.45346,7.62384,0
36.7,0.0058,4.45342,7.62384,0
36.8,0.00579,4.45338,7.62383,0
36.9,0.00579,4.45334,7.62382,0
37,0.00578,4.45331,7.62381,0
37.1,0.00577,4.45327,7.6238,0
37.2,0.00576,4.45323,7.62379,0
37.3,0.00575,4.45319,7.62378,0
37.4,0.00574,4.45315,7.62377,0
37.5,0.00573,4.45312,7.62376,0
37.6,0.00572,4.45308,7.62376,0
37.7,0.00572,4.45304,7.62375,0
37.8,0.00571,4.45301,7.62374,0
37.9,0.0057,4.45297,7.62373,0
38,0.00569,4.45294,7.62373,0
38.1,0.00568,4.4529,7.62372,0
38.2,0.00568,4.45287,7.62371,0
38.3,0.00567,4.45283,7.62371,0
38.4,0.00566,4.4528,7.6237,0
38.5,0.00565,4.45276,7.62369,0
38.6,0.00564,4.45273,7.62368,0
38.7,0.00563,4.4527,7.62368,0
38.8,0.00562,4.45267,7.62367,0
38.9,0.00561,4.45264,7.62366,0
39,0.0056,4.45261,7.62365,0
39.1,0.00559,4.45258,7.62365,0
39.2,0.00559,4.45255,7.62364,0
39.3,0.00558,4.45252,7.62363,0
39.4,0.00557,4.45249,7.62362,0
39.5,0.00556,4.45245,7.62362,0
39.6,0.00555,4.45242,7.62361,0
39.7,0.00554,4.45239,7.6236,0
39.8,0.00553,4.45236,7.6236,0
39.9,0.00552,4.45233,7.62359,0
40,0.00551,4.4523,7.62358,0
40.1,0.00551,4.45227,7.62358,0
40.2,0.0055,4.45224,7.62357,0
40.3,0.00549,4.45221,7.62356,0
40.4,0.00548,4.45218,7.62356,0
40.5,0.00547,4.45216,7.62355,0
40.6,0.00546,4.45213,7.62355,0
40.7,0.00545,4.4521,7.62354,0
40.8,0.00544,4.45207,7.62353,0
40.9,0.00543,4.45204,7.62353,0
41,0.00542,4.45201,7.62352,0
41.1,0.00541,4.45199,7.62352,0
41.2,0.0054,4.45196,7.62351,0
41.3,0.00539,4.45193,7.6235,0
41.4,0.00538,4.4519,7.6235,0
41.5,0.00537,4.45187,7.62349,0
41.6,0.00537,4.45185,7.62349,0
41.7,0.00536,4.45182,7.62348,0
41.8,0.00535,4.45179,7.62347,0
41.9,0.00534,4.45176,7.62347,0
42,0.00533,4.45174,7.62346,0
42.1,0.00532,4.45171,7.62345,0
42.2,0.00531,4.45168,7.62345,0
42.3,0.0053,4.45165,7.62344,0
42.4,0.00529,4.45163,7.62343,0
42.5,0.00528,4.4516,7.62343,0
42.6,0.00527,4.45158,7.62342,0
42.7,0.00526,4.45155,7.62342,0
42.8,0.00525,4.45153,7.62341,0
42.9,0.00524,4.4515,7.62341,0
43,0.00523,4.45148,7.6234,0
43.1,0.00522,4.45145,7.6234,0
43.2,0.00521,4.45143,7.62339,0
43.3,0.0052,4.4514,7.62339,0
43.4,0.00519,4.45138,7.62338,0
43.5,0.00518,4.45136,7.62337,0
43.6,0.00518,4.45133,7.62337,0
43.7,0.00517,4.45131,7.62336,0
43.8,0.00516,4.45129,7.62336,0
43.9,0.00515,4.45127,7.62335,0
44,0.00514,4.45125,7.62335,0
44.1,0.00513,4.45122,7.62334,0
44.2,0.00512,4.4512,7.62333,0
44.3,0.00511,4.45118,7.62333,0
44.4,0.0051,4.45116,7.62332,0
44.5,0.00509,4.45114,7.62332,0
44.6,0.00507,4.45112,7.62331,0
44.7,0.00506,4.4511,7.62331,0
44.8,0.00505,4.45108,7.6233,0
44.9,0.00504,4.45106,7.6233,0
45,0.00503,4.45104,7.62329,0
45.1,0.00502,4.45102,7.62329,0
45.2,0.00501,4.451,7.62328,0
45.3,0.005,4.45098,7.62327,0
45.4,0.00499,4.45096,7.62327,0
45.5,0.00498,4.45095,7.62326,0
45.6,0.00497,4.45093,7.62326,0
45.7,0.00496,4.45091,7.62325,0
45.8,0.00495,4.45089,7.62325,0
45.9,0.00494,4.45087,7.62324,0
46,0.00494,4.45085,7.62323,0
46.1,0.00493,4.45084,7.62323,0
46.2,0.00492,4.45082,7.62322,0
46.3,0.00491,4.4508,7.62322,0
46.4,0.0049,4.45079,7.62321,0
46.5,0.00489,4.45077,7.62321,0
46.6,0.00488,4.45075,7.6232,0
46.7,0.00487,4.45074,7.62319,0
46.8,0.00486,4.45072,7.62318,0
46.9,0.00485,4.4507,7.62318,0
47,0.00484,4.45069,7.62317,0
47.1,0.00483,4.45067,7.62316,0
47.2,0.00482,4.45066,7.62315,0
47.3,0.00481,4.45064,7.62315,0
47.4,0.0048,4.45063,7.62314,0
47.5,0.00479,4.45061,7.62313,0
47.6,0.00478,4.45059,7.62312,0
47.7,0.00477,4.45058,7.62311,0
47.8,0.00476,4.45057,7.62311,0
47.9,0.00475,4.45055,7.6231,0
48,0.00474,4.45054,7.62309,0
48.1,0.00473,4.45052,7.62309,0
48.2,0.00472,4.45051,7.62308,0
48.3,0.00472,4.4505,7.62307,0
48.4,0.00471,4.45048,7.62307,0
48.5,0.0047,4.45047,7.62306,0
48.6,0.00469,4.45045,7.62305,0
48.7,0.00468,4.45044,7.62304,0
48.8,0.00467,4.45042,7.62303,0
48.9,0.00466,4.45041,7.62303,0
49,0.00465,4.45039,7.62302,0
49.1,0.00463,4.45038,7.62301,0
49.2,0.00462,4.45036,7.623,0
49.3,0.00461,4.45035,7.623,0
49.4,0.0046,4.45033,7.62299,0
