Time (s),HB (mM),Glu (mM),pH,label
13.4,0.19156,2.70711,7.48967,3
13.5,0.19156,2.7071,7.48972,3
13.6,0.19156,2.70709,7.48978,3
13.7,0.19156,2.70708,7.48983,3
13.8,0.19156,2.70707,7.48989,3
13.9,0.19156,2.70706,7.48994,3
14,0.19156,2.70705,7.49,3
14.1,0.19156,2.70704,7.49005,3
14.2,0.19156,2.70703,7.49011,3
14.3,0.19156,2.70701,7.49016,3
14.4,0.19156,2.707,7.49021,3
14.5,0.19156,2.70699,7.49027,3
14.6,0.19156,2.70698,7.49032,3
14.7,0.19156,2.70697,7.49037,3
14.8,0.19156,2.70696,7.49043,3
14.9,0.19156,2.70695,7.49048,3
15,0.19156,2.70694,7.49053,3
15.1,0.19156,2.70693,7.49058,3
15.2,0.19156,2.70692,7.49063,3
15.3,0.19156,2.70691,7.49068,3
15.4,0.19156,2.7069,7.49073,3
15.5,0.19156,2.70689,7.49078,3
15.6,0.19156,2.70688,7.49083,3
15.7,0.19156,2.70687,7.49088,3
15.8,0.19156,2.70686,7.49093,3
15.9,0.19156,2.70685,7.49098,3
16,0.19156,2.70684,7.49103,3
16.1,0.19156,2.70683,7.49108,3
16.2,0.19156,2.70682,7.49113,3
16.3,0.19156,2.70681,7.49118,3
16.4,0.19156,2.7068,7.49122,3
16.5,0.19156,2.70679,7.49127,3
16.6,0.19156,2.70678,7.49132,3
16.7,0.19156,2.70677,7.49137,3
16.8,0.19156,2.70676,7.49141,3
16.9,0.19156,2.70675,7.49146,3
17,0.19156,2.70674,7.49151,3
17.1,0.19156,2.70673,7.49155,3
17.2,0.19156,2.70672,7.4916,3
17.3,0.19156,2.70671,7.49164,3
17.4,0.19156,2.7067,7.49169,3
17.5,0.19156,2.7067,7.49174,3
17.6,0.19156,2.70669,7.49178,3
17.7,0.19156,2.70668,7.49182,3
17.8,0.19156,2.70667,7.49187,3
17.9,0.19156,2.70666,7.49191,3
18,0.19156,2.70665,7.49196,3
18.1,0.19156,2.70664,7.492,3
18.2,0.19156,2.70663,7.49204,3
18.3,0.19156,2.70662,7.49209,3
18.4,0.19156,2.70661,7.49213,3
18.5,0.19156,2.7066,7.49217,3
18.6,0.19156,2.70659,7.49222,3
18.7,0.19156,2.70658,7.49226,3
18.8,0.19156,2.70658,7.4923,3
18.9,0.19156,2.70657,7.49234,3
19,0.19156,2.70656,7.49238,3
19.1,0.19156,2.70655,7.49242,3
19.2,0.19156,2.70654,7.49246,3
19.3,0.19156,2.70653,7.49251,3
19.4,0.19156,2.70652,7.49255,3
19.5,0.19156,2.70651,7.49259,3
19.6,0.19156,2.70651,7.49263,3
19.7,0.19156,2.7065,7.49267,3
19.8,0.19156,2.70649,7.49271,3
19.9,0.19156,2.70648,7.49274,3
20,0.19156,2.70647,7.49278,3
20.1,0.19156,2.70646,7.49282,3
20.2,0.19156,2.70645,7.49286,3
20.3,0.19156,2.70645,7.4929,3
20.4,0.19156,2.70644,7.49294,3
20.5,0.19156,2.70643,7.49298,3
20.6,0.19156,2.70642,7.49301,3
20.7,0.19156,2.70641,7.49305,3
20.8,0.19156,2.7064,7.49309,3
20.9,0.19156,2.7064,7.49313,3
21,0.19156,2.70639,7.49316,3
21.1,0.19156,2.70638,7.4932,3
21.2,0.19156,2.70637,7.49324,3
21.3,0.19156,2.70636,7.49327,3
21.4,0.19156,2.70635,7.49331,3
21.5,0.19156,2.70635,7.49334,3
21.6,0.19156,2.70634,7.49338,3
21.7,0.19156,2.70633,7.49341,3
21.8,0.19156,2.70632,7.49345,3
21.9,0.19156,2.70631,7.49348,3
22,0.19156,2.70631,7.49352,3
22.1,0.19156,2.7063,7.49355,3
22.2,0.19156,2.70629,7.49359,3
22.3,0.19156,2.70628,7.49362,3
22.4,0.19156,2.70627,7.49366,3
22.5,0.19156,2.70627,7.49369,3
22.6,0.19155,2.70626,7.49372,3
22.7,0.19155,2.70625,7.49376,3
22.8,0.19155,2.70624,7.49379,3
22.9,0.19155,2.70624,7.49382,3
23,0.19155,2.70623,7.49385,3
23.1,0.19155,2.70622,7.49389,3
23.2,0.19155,2.70621,7.49392,3
23.3,0.19155,2.70621,7.49395,3
23.4,0.19155,2.7062,7.49398,3
23.5,0.19155,2.70619,7.49401,3
23.6,0.19155,2.70618,7.49404,3
23.7,0.19155,2.70618,7.49408,3
23.8,0.19155,2.70617,7.49411,3
23.9,0.19155,2.70616,7.49414,3
24,0.19155,2.70615,7.49417,3
24.1,0.19155,2.70615,7.4942,3
24.2,0.19155,2.70614,7.49423,3
24.3,0.19155,2.70613,7.49426,3
24.4,0.19155,2.70612,7.49429,3
24.5,0.19155,2.70612,7.49432,3
24.6,0.19155,2.70611,7.49435,3
24.7,0.19155,2.7061,7.49438,3
24.8,0.19155,2.7061,7.49441,3
24.9,0.19155,2.70609,7.49443,3
25,0.19155,2.70608,7.49446,3
25.1,0.19155,2.70607,7.49449,3
25.2,0.19155,2.70607,7.49452,3
25.3,0.19155,2.70606,7.49455,3
25.4,0.19155,2.70605,7.49458,3
25.5,0.19155,2.70605,7.4946,3
25.6,0.19155,2.70604,7.49463,3
25.7,0.19155,2.70603,7.49466,3
25.8,0.19155,2.70603,7.49469,3
25.9,0.19155,2.70602,7.49471,3
26,0.19155,2.70601,7.49474,3
26.1,0.19155,2.70601,7.49477,3
26.2,0.19155,2.706,7.49479,3
26.3,0.19155,2.70599,7.49482,3
26.4,0.19155,2.70599,7.49484,3
26.5,0.19155,2.70598,7.49487,3
26.6,0.19155,2.70597,7.4949,3
26.7,0.19155,2.70597,7.49492,3
26.8,0.19155,2.70596,7.49495,3
26.9,0.19155,2.70595,7.49497,3
27,0.19155,2.70595,7.495,3
27.1,0.19155,2.70594,7.49502,3
27.2,0.19155,2.70593,7.49505,3
27.3,0.19155,2.70593,7.49507,3
27.4,0.19155,2.70592,7.4951,3
27.5,0.19155,2.70591,7.49512,3
27.6,0.19155,2.70591,7.49514,3
27.7,0.19155,2.7059,7.49517,3
27.8,0.19155,2.70589,7.49519,3
27.9,0.19155,2.70589,7.49521,3
28,0.19155,2.70588,7.49524,3
28.1,0.19155,2.70587,7.49526,3
28.2,0.19155,2.70587,7.49528,3
28.3,0.19155,2.70586,7.49531,3
