Time (s),HB (mM),Glu (mM),pH,label
13.4,0.12888,2.08269,7.48119,2
13.5,0.12888,2.08268,7.48118,2
13.6,0.12887,2.08268,7.48118,2
13.7,0.12887,2.08268,7.48118,2
13.8,0.12887,2.08267,7.48118,2
13.9,0.12887,2.08267,7.48118,2
14,0.12887,2.08267,7.48118,2
14.1,0.12887,2.08267,7.48118,2
14.2,0.12887,2.08267,7.48118,2
14.3,0.12887,2.08267,7.48117,2
14.4,0.12887,2.08267,7.48117,2
14.5,0.12887,2.08267,7.48117,2
14.6,0.12887,2.08267,7.48117,2
14.7,0.12887,2.08267,7.48117,2
14.8,0.12887,2.08267,7.48117,2
14.9,0.12887,2.08267,7.48116,2
15,0.12886,2.08266,7.48116,2
15.1,0.12886,2.08266,7.48116,2
15.2,0.12886,2.08266,7.48116,2
15.3,0.12886,2.08266,7.48116,2
15.4,0.12886,2.08266,7.48116,2
15.5,0.12886,2.08266,7.48116,2
15.6,0.12886,2.08265,7.48115,2
15.7,0.12886,2.08265,7.48115,2
15.8,0.12886,2.08265,7.48115,2
15.9,0.12886,2.08265,7.48115,2
16,0.12886,2.08265,7.48115,2
16.1,0.12886,2.08265,7.48115,2
16.2,0.12886,2.08265,7.48115,2
16.3,0.12886,2.08265,7.48115,2
16.4,0.12885,2.08265,7.48115,2
16.5,0.12885,2.08265,7.48115,2
16.6,0.12885,2.08265,7.48114,2
16.7,0.12885,2.08264,7.48114,2
16.8,0.12885,2.08264,7.48114,2
16.9,0.12885,2.08264,7.48114,2
17,0.12885,2.08264,7.48114,2
17.1,0.12885,2.08264,7.48114,2
17.2,0.12885,2.08264,7.48114,2
17.3,0.12885,2.08264,7.48114,2
17.4,0.12885,2.08263,7.48114,2
17.5,0.12885,2.08263,7.48113,2
17.6,0.12885,2.08263,7.48113,2
17.7,0.12885,2.08263,7.48113,2
17.8,0.12885,2.08263,7.48113,2
17.9,0.12885,2.08263,7.48113,2
18,0.12885,2.08263,7.48113,2
18.1,0.12885,2.08263,7.48113,2
18.2,0.12885,2.08262,7.48112,2
18.3,0.12885,2.08262,7.48112,2
18.4,0.12885,2.08262,7.48112,2
18.5,0.12885,2.08262,7.48112,2
18.6,0.12884,2.08262,7.48112,2
18.7,0.12884,2.08262,7.48112,2
18.8,0.12884,2.08262,7.48111,2
18.9,0.12884,2.08261,7.48111,2
19,0.12884,2.08261,7.48111,2
19.1,0.12884,2.08261,7.48111,2
19.2,0.12884,2.08261,7.48111,2
19.3,0.12884,2.08261,7.48111,2
19.4,0.12884,2.0826,7.4811,2
19.5,0.12884,2.08259,7.4811,2
19.6,0.12884,2.08259,7.4811,2
19.7,0.12884,2.08259,7.4811,2
19.8,0.12884,2.08259,7.4811,2
19.9,0.12884,2.08258,7.4811,2
20,0.12884,2.08258,7.4811,2
20.1,0.12884,2.08257,7.48109,2
