Time (s),HB (mM),Glu (mM),pH,label
0.1,0.01795,3.5229,7.55055,0
0.2,0.01795,3.52294,7.55054,0
0.3,0.01795,3.52299,7.55054,0
0.4,0.01795,3.52303,7.55054,0
0.5,0.01795,3.52308,7.55054,0
0.6,0.01795,3.52312,7.55053,0
0.7,0.01795,3.52315,7.55053,0
0.8,0.01795,3.52318,7.55053,0
0.9,0.01795,3.5232,7.55053,0
1,0.01795,3.52323,7.55053,0
1.1,0.01795,3.52325,7.55053,0
1.2,0.01795,3.52327,7.55054,0
1.3,0.01795,3.52329,7.55054,0
1.4,0.01795,3.52331,7.55054,0
1.5,0.01795,3.52333,7.55054,0
1.6,0.01796,3.52335,7.55054,0
1.7,0.01796,3.52337,7.55054,0
1.8,0.01796,3.52339,7.55055,0
1.9,0.01796,3.5234,7.55055,0
2,0.01796,3.52341,7.55055,0
2.1,0.01796,3.52342,7.55055,0
2.2,0.01796,3.52343,7.55055,0
2.3,0.01796,3.52343,7.55056,0
2.4,0.01796,3.52344,7.55056,0
2.5,0.01796,3.52346,7.55056,0
2.6,0.01796,3.52347,7.55057,0
2.7,0.01796,3.52348,7.55057,0
2.8,0.01796,3.5235,7.55058,0
2.9,0.01796,3.52352,7.55058,0
3,0.01796,3.52354,7.55059,0
3.1,0.01796,3.52356,7.55059,0
3.2,0.01796,3.52358,7.5506,0
3.3,0.01796,3.5236,7.5506,0
3.4,0.01796,3.52363,7.55061,0
3.5,0.01796,3.52365,7.55061,0
3.6,0.01796,3.52367,7.55062,0
3.7,0.01796,3.5237,7.55063,0
3.8,0.01796,3.52373,7.55063,0
3.9,0.01797,3.52376,7.55063,0
4,0.01797,3.5238,7.55064,0
4.1,0.01797,3.52384,7.55064,0
4.2,0.01797,3.52388,7.55065,0
4.3,0.01797,3.52392,7.55065,0
4.4,0.01797,3.52397,7.55065,0
4.5,0.01797,3.52401,7.55065,0
4.6,0.01797,3.52406,7.55066,0
4.7,0.01797,3.52411,7.55066,0
4.8,0.01797,3.52415,7.55066,0
4.9,0.01797,3.5242,7.55066,0
5,0.01797,3.52425,7.55066,0
5.1,0.01797,3.52431,7.55066,0
5.2,0.01797,3.52435,7.55066,0
5.3,0.01797,3.5244,7.55066,0
5.4,0.01797,3.52445,7.55066,0
5.5,0.01797,3.52451,7.55066,0
5.6,0.01798,3.52456,7.55066,0
5.7,0.01798,3.52463,7.55066,0
5.8,0.01798,3.52469,7.55066,0
5.9,0.01798,3.52475,7.55066,0
6,0.01798,3.52481,7.55065,0
6.1,0.01798,3.52487,7.55065,0
6.2,0.01798,3.52493,7.55065,0
6.3,0.01798,3.52499,7.55064,0
6.4,0.01798,3.52505,7.55064,0
6.5,0.01798,3.52512,7.55064,0
6.6,0.01798,3.52518,7.55063,0
6.7,0.01798,3.52524,7.55063,0
6.8,0.01798,3.5253,7.55062,0
6.9,0.01798,3.52536,7.55062,0
7,0.01798,3.52542,7.55061,0
7.1,0.01798,3.52548,7.55061,0
7.2,0.01798,3.52555,7.55061,0
7.3,0.01799,3.52561,7.5506,0
7.4,0.01799,3.52567,7.55059,0
7.5,0.01799,3.52573,7.55058,0
7.6,0.01799,3.5258,7.55057,0
7.7,0.01799,3.52586,7.55057,0
7.8,0.01799,3.52592,7.55056,0
7.9,0.01799,3.52598,7.55056,0
8,0.01799,3.52604,7.55056,0
8.1,0.01799,3.52611,7.55055,0
8.2,0.01799,3.52617,7.55054,0
8.3,0.01799,3.52623,7.55054,0
8.4,0.01799,3.52629,7.55053,0
8.5,0.01799,3.52635,7.55052,0
8.6,0.01799,3.52641,7.55052,0
8.7,0.01799,3.52647,7.55051,0
8.8,0.01799,3.52653,7.5505,0
8.9,0.018,3.52659,7.5505,0
9,0.018,3.52665,7.55049,0
9.1,0.018,3.52671,7.55048,0
9.2,0.018,3.52677,7.55048,0
9.3,0.018,3.52682,7.55047,0
9.4,0.018,3.52688,7.55046,0
9.5,0.018,3.52693,7.55046,0
9.6,0.018,3.52698,7.55045,0
9.7,0.018,3.52702,7.55045,0
9.8,0.018,3.52706,7.55044,0
9.9,0.018,3.5271,7.55044,0
10,0.018,3.52714,7.55043,0
10.1,0.018,3.52718,7.55043,0
10.2,0.01801,3.52722,7.55042,0
10.3,0.01801,3.52725,7.55042,0
10.4,0.01801,3.52729,7.55041,0
10.5,0.01801,3.52732,7.55041,0
10.6,0.01801,3.52735,7.5504,0
10.7,0.01801,3.52738,7.5504,0
10.8,0.01801,3.52741,7.55039,0
10.9,0.01801,3.52744,7.55039,0
11,0.01801,3.52747,7.55038,0
11.1,0.01801,3.5275,7.55038,0
11.2,0.01801,3.52753,7.55037,0
11.3,0.01801,3.52755,7.55037,0
11.4,0.01801,3.52758,7.55037,0
11.5,0.01801,3.52761,7.55036,0
11.6,0.01802,3.52764,7.55036,0
11.7,0.01802,3.52767,7.55036,0
11.8,0.01802,3.52771,7.55036,0
11.9,0.01802,3.52775,7.55035,0
12,0.01802,3.52779,7.55035,0
12.1,0.01802,3.52783,7.55035,0
12.2,0.01802,3.52786,7.55035,0
12.3,0.01802,3.5279,7.55035,0
12.4,0.01802,3.52794,7.55035,0
12.5,0.01802,3.52798,7.55034,0
12.6,0.01802,3.52802,7.55034,0
12.7,0.01803,3.52806,7.55034,0
12.8,0.01803,3.5281,7.55034,0
12.9,0.01803,3.52814,7.55033,0
13,0.01803,3.52817,7.55033,0
13.1,0.01803,3.52821,7.55034,0
13.2,0.01803,3.52824,7.55033,0
13.3,0.01803,3.52828,7.55033,0
13.4,0.01803,3.52832,7.55033,0
13.5,0.01803,3.52836,7.55033,0
13.6,0.01803,3.52839,7.55033,0
13.7,0.01803,3.52843,7.55033,0
13.8,0.01804,3.52847,7.55033,0
13.9,0.01804,3.52851,7.55034,0
14,0.01804,3.52855,7.55034,0
14.1,0.01804,3.52858,7.55034,0
14.2,0.01804,3.52861,7.55034,0
14.3,0.01804,3.52864,7.55034,0
14.4,0.01804,3.52867,7.55035,0
14.5,0.01804,3.52869,7.55035,0
14.6,0.01804,3.52871,7.55035,0
14.7,0.01804,3.52874,7.55035,0
14.8,0.01804,3.52876,7.55035,0
14.9,0.01804,3.52879,7.55035,0
15,0.01804,3.52882,7.55035,0
15.1,0.01805,3.52885,7.55035,0
15.2,0.01805,3.52888,7.55036,0
15.3,0.01805,3.52891,7.55036,0
15.4,0.01805,3.52895,7.55036,0
15.5,0.01805,3.52898,7.55036,0
15.6,0.01805,3.52901,7.55036,0
15.7,0.01805,3.52904,7.55036,0
15.8,0.01805,3.52907,7.55036,0
15.9,0.01805,3.5291,7.55036,0
16,0.01805,3.52912,7.55036,0
16.1,0.01805,3.52914,7.55037,0
