Time (s),HB (mM),Glu (mM),pH,label
13.4,0.10916,2.5599,7.57792,3
13.5,0.10917,2.56002,7.57791,3
13.6,0.10919,2.56015,7.57789,3
13.7,0.10921,2.56028,7.57788,3
13.8,0.10922,2.5604,7.57787,3
13.9,0.10924,2.56053,7.57785,3
14,0.10926,2.56065,7.57784,3
14.1,0.10927,2.56078,7.57782,3
14.2,0.10929,2.5609,7.57781,3
14.3,0.10931,2.56102,7.57779,3
14.4,0.10932,2.56114,7.57778,3
14.5,0.10934,2.56126,7.57776,3
14.6,0.10936,2.56138,7.57775,3
14.7,0.10937,2.5615,7.57773,3
14.8,0.10939,2.56162,7.57771,3
14.9,0.10941,2.56174,7.5777,3
15,0.10942,2.56185,7.57768,3
15.1,0.10944,2.56197,7.57767,3
15.2,0.10945,2.56209,7.57765,3
15.3,0.10947,2.5622,7.57763,3
15.4,0.10949,2.56232,7.57762,3
15.5,0.1095,2.56243,7.5776,3
15.6,0.10952,2.56254,7.57759,3
15.7,0.10953,2.56265,7.57757,3
15.8,0.10955,2.56277,7.57755,3
15.9,0.10956,2.56288,7.57754,3
16,0.10958,2.56299,7.57752,3
16.1,0.1096,2.5631,7.5775,3
16.2,0.10961,2.56321,7.57749,3
16.3,0.10963,2.56331,7.57747,3
16.4,0.10964,2.56342,7.57745,3
16.5,0.10966,2.56353,7.57743,3
16.6,0.10967,2.56363,7.57742,3
16.7,0.10969,2.56374,7.5774,3
16.8,0.1097,2.56384,7.57738,3
16.9,0.10972,2.56395,7.57737,3
17,0.10973,2.56405,7.57735,3
17.1,0.10975,2.56416,7.57733,3
17.2,0.10976,2.56426,7.57731,3
17.3,0.10978,2.56436,7.57729,3
17.4,0.10979,2.56446,7.57728,3
17.5,0.10981,2.56456,7.57726,3
17.6,0.10982,2.56466,7.57724,3
17.7,0.10984,2.56476,7.57722,3
17.8,0.10985,2.56486,7.5772,3
17.9,0.10987,2.56495,7.57719,3
18,0.10988,2.56505,7.57717,3
18.1,0.1099,2.56515,7.57715,3
18.2,0.10991,2.56524,7.57713,3
18.3,0.10993,2.56534,7.57711,3
18.4,0.10994,2.56543,7.57709,3
18.5,0.10996,2.56553,7.57708,3
18.6,0.10997,2.56562,7.57706,3
18.7,0.10998,2.56571,7.57704,3
18.8,0.11,2.5658,7.57702,3
18.9,0.11001,2.5659,7.577,3
19,0.11003,2.56599,7.57698,3
19.1,0.11004,2.56608,7.57696,3
19.2,0.11006,2.56617,7.57694,3
19.3,0.11007,2.56625,7.57692,3
19.4,0.11008,2.56634,7.5769,3
19.5,0.1101,2.56643,7.57689,3
19.6,0.11011,2.56652,7.57687,3
19.7,0.11013,2.5666,7.57685,3
19.8,0.11014,2.56669,7.57683,3
19.9,0.11015,2.56677,7.57681,3
20,0.11017,2.56686,7.57679,3
20.1,0.11018,2.56694,7.57677,3
20.2,0.11019,2.56702,7.57675,3
20.3,0.11021,2.56711,7.57673,3
20.4,0.11022,2.56719,7.57671,3
20.5,0.11023,2.56727,7.57669,3
20.6,0.11025,2.56735,7.57667,3
20.7,0.11026,2.56743,7.57665,3
20.8,0.11028,2.56751,7.57663,3
20.9,0.11029,2.56759,7.57661,3
21,0.1103,2.56767,7.57659,3
21.1,0.11031,2.56775,7.57657,3
21.2,0.11033,2.56782,7.57655,3
21.3,0.11034,2.5679,7.57653,3
21.4,0.11035,2.56798,7.57651,3
21.5,0.11037,2.56805,7.57649,3
21.6,0.11038,2.56813,7.57647,3
21.7,0.11039,2.5682,7.57645,3
21.8,0.11041,2.56827,7.57643,3
21.9,0.11042,2.56835,7.57641,3
22,0.11043,2.56842,7.57639,3
22.1,0.11044,2.56849,7.57637,3
22.2,0.11046,2.56856,7.57635,3
22.3,0.11047,2.56863,7.57633,3
22.4,0.11048,2.5687,7.5763,3
22.5,0.11049,2.56877,7.57628,3
22.6,0.11051,2.56884,7.57626,3
22.7,0.11052,2.56891,7.57624,3
22.8,0.11053,2.56898,7.57622,3
22.9,0.11054,2.56905,7.5762,3
23,0.11056,2.56911,7.57618,3
23.1,0.11057,2.56918,7.57616,3
23.2,0.11058,2.56925,7.57614,3
23.3,0.11059,2.56931,7.57612,3
23.4,0.1106,2.56938,7.5761,3
23.5,0.11062,2.56944,7.57608,3
23.6,0.11063,2.5695,7.57606,3
23.7,0.11064,2.56957,7.57603,3
23.8,0.11065,2.56963,7.57601,3
23.9,0.11066,2.56969,7.57599,3
24,0.11068,2.56975,7.57597,3
24.1,0.11069,2.56981,7.57595,3
24.2,0.1107,2.56987,7.57593,3
24.3,0.11071,2.56993,7.57591,3
24.4,0.11072,2.56999,7.57589,3
24.5,0.11073,2.57005,7.57587,3
24.6,0.11075,2.57011,7.57584,3
24.7,0.11076,2.57016,7.57582,3
24.8,0.11077,2.57022,7.5758,3
24.9,0.11078,2.57028,7.57578,3
25,0.11079,2.57033,7.57576,3
25.1,0.1108,2.57039,7.57574,3
25.2,0.11081,2.57044,7.57572,3
25.3,0.11083,2.5705,7.5757,3
25.4,0.11084,2.57055,7.57567,3
25.5,0.11085,2.57061,7.57565,3
25.6,0.11086,2.57066,7.57563,3
25.7,0.11087,2.57071,7.57561,3
25.8,0.11088,2.57076,7.57559,3
25.9,0.11089,2.57081,7.57557,3
26,0.1109,2.57086,7.57555,3
26.1,0.11091,2.57091,7.57552,3
26.2,0.11092,2.57096,7.5755,3
