Time (s),HB (mM),Glu (mM),pH,label
0.1,0.0293,2.50862,7.4144,2
0.2,0.02932,2.50862,7.4144,2
0.3,0.02934,2.50862,7.4144,2
0.4,0.02935,2.50863,7.4144,2
0.5,0.02937,2.50863,7.4144,2
0.6,0.02939,2.50863,7.4144,2
0.7,0.0294,2.50863,7.4144,2
0.8,0.02942,2.50864,7.4144,2
0.9,0.02944,2.50864,7.4144,2
1,0.02946,2.50864,7.4144,2
1.1,0.02947,2.50865,7.4144,2
1.2,0.02949,2.50865,7.4144,2
1.3,0.02951,2.50865,7.4144,2
1.4,0.02952,2.50865,7.4144,2
1.5,0.02954,2.50866,7.4144,2
1.6,0.02956,2.50866,7.4144,2
1.7,0.02958,2.50866,7.4144,2
1.8,0.02959,2.50866,7.41439,2
1.9,0.02961,2.50867,7.41439,2
2,0.02963,2.50867,7.41439,2
2.1,0.02964,2.50867,7.41439,2
2.2,0.02966,2.50867,7.41439,2
2.3,0.02968,2.50868,7.41439,2
2.4,0.02969,2.50868,7.41439,2
2.5,0.02971,2.50868,7.41439,2
2.6,0.02972,2.50869,7.41439,2
2.7,0.02974,2.50869,7.41439,2
2.8,0.02976,2.50869,7.41439,2
2.9,0.02977,2.50869,7.41439,2
3,0.02979,2.5087,7.41439,2
3.1,0.0298,2.5087,7.41439,2
3.2,0.02982,2.5087,7.41439,2
3.3,0.02984,2.5087,7.41439,2
3.4,0.02985,2.50871,7.41439,2
3.5,0.02987,2.50871,7.41439,2
3.6,0.02989,2.50871,7.41439,2
3.7,0.0299,2.50872,7.41439,2
3.8,0.02992,2.50872,7.41439,2
3.9,0.02993,2.50872,7.41439,2
4,0.02995,2.50872,7.41439,2
4.1,0.02997,2.50873,7.41439,2
4.2,0.02998,2.50873,7.41439,2
4.3,0.03,2.50873,7.41439,2
4.4,0.03001,2.50873,7.41439,2
4.5,0.03003,2.50874,7.41439,2
4.6,0.03005,2.50874,7.41439,2
4.7,0.03006,2.50874,7.41439,2
4.8,0.03008,2.50874,7.41439,2
4.9,0.0301,2.50875,7.41439,2
5,0.03011,2.50875,7.41439,2
5.1,0.03013,2.50875,7.41439,1
5.2,0.03014,2.50875,7.41439,1
5.3,0.03016,2.50876,7.41439,1
5.4,0.03018,2.50876,7.41439,1
5.5,0.03019,2.50876,7.41439,1
5.6,0.03021,2.50877,7.41439,1
5.7,0.03023,2.50877,7.41439,1
5.8,0.03024,2.50877,7.41439,1
5.9,0.03026,2.50877,7.41439,1
6,0.03028,2.50878,7.41439,1
6.1,0.03029,2.50878,7.41439,1
6.2,0.03031,2.50878,7.41439,1
6.3,0.03033,2.50878,7.41439,1
6.4,0.03034,2.50879,7.41439,1
6.5,0.03036,2.50879,7.41439,1
6.6,0.03038,2.50879,7.41439,1
6.7,0.03039,2.50879,7.41439,1
6.8,0.03041,2.5088,7.41439,1
6.9,0.03043,2.5088,7.41439,1
7,0.03044,2.5088,7.41439,1
7.1,0.03046,2.5088,7.41439,1
7.2,0.03048,2.50881,7.41439,1
7.3,0.03049,2.50881,7.41439,1
7.4,0.03051,2.50881,7.41439,1
7.5,0.03053,2.50881,7.41438,1
7.6,0.03054,2.50882,7.41438,1
7.7,0.03056,2.50882,7.41438,1
7.8,0.03057,2.50882,7.41438,1
7.9,0.03059,2.50882,7.41438,1
8,0.03061,2.50883,7.41438,1
8.1,0.03062,2.50883,7.41438,1
8.2,0.03064,2.50883,7.41438,1
8.3,0.03065,2.50883,7.41438,1
8.4,0.03067,2.50884,7.41438,1
8.5,0.03069,2.50884,7.41438,1
8.6,0.0307,2.50884,7.41438,1
8.7,0.03072,2.50884,7.41438,1
8.8,0.03073,2.50884,7.41438,1
8.9,0.03075,2.50885,7.41438,1
9,0.03076,2.50885,7.41438,1
9.1,0.03078,2.50885,7.41438,1
9.2,0.0308,2.50885,7.41438,1
9.3,0.03081,2.50886,7.41438,1
9.4,0.03083,2.50886,7.41438,1
9.5,0.03084,2.50886,7.41438,1
9.6,0.03086,2.50886,7.41438,1
9.7,0.03088,2.50887,7.41438,1
9.8,0.03089,2.50887,7.41438,1
9.9,0.03091,2.50887,7.41438,1
10,0.03092,2.50887,7.41438,1
10.1,0.03094,2.50888,7.41438,1
10.2,0.03095,2.50888,7.41438,1
10.3,0.03097,2.50888,7.41438,1
10.4,0.03099,2.50888,7.41438,1
10.5,0.031,2.50888,7.41438,1
10.6,0.03102,2.50889,7.41438,1
10.7,0.03103,2.50889,7.41438,1
10.8,0.03105,2.50889,7.41438,1
10.9,0.03106,2.50889,7.41438,1
11,0.03108,2.5089,7.41438,1
11.1,0.0311,2.5089,7.41438,1
11.2,0.03111,2.5089,7.41438,1
11.3,0.03113,2.5089,7.41438,1
11.4,0.03114,2.50891,7.41438,1
11.5,0.03116,2.50891,7.41438,1
11.6,0.03117,2.50891,7.41438,1
11.7,0.03119,2.50891,7.41438,1
11.8,0.03121,2.50891,7.41438,1
11.9,0.03122,2.50892,7.41438,1
12,0.03124,2.50892,7.41438,1
12.1,0.03125,2.50892,7.41438,1
12.2,0.03127,2.50892,7.41438,1
12.3,0.03129,2.50892,7.41438,1
12.4,0.0313,2.50893,7.41438,1
12.5,0.03132,2.50893,7.41438,1
12.6,0.03133,2.50893,7.41438,1
12.7,0.03135,2.50893,7.41438,1
12.8,0.03136,2.50894,7.41438,1
12.9,0.03138,2.50894,7.41438,1
13,0.03139,2.50894,7.41438,1
13.1,0.03141,2.50894,7.41438,1
13.2,0.03142,2.50894,7.41438,1
13.3,0.03144,2.50895,7.41438,1
13.4,0.03145,2.50895,7.41438,1
13.5,0.03147,2.50895,7.41438,1
13.6,0.03149,2.50895,7.41438,1
13.7,0.0315,2.50895,7.41438,1
13.8,0.03152,2.50896,7.41438,1
13.9,0.03153,2.50896,7.41438,1
14,0.03155,2.50896,7.41438,1
14.1,0.03156,2.50896,7.41438,1
14.2,0.03158,2.50896,7.41438,1
14.3,0.0316,2.50897,7.41438,1
14.4,0.03161,2.50897,7.41438,1
14.5,0.03163,2.50897,7.41438,1
14.6,0.03164,2.50897,7.41438,1
14.7,0.03166,2.50897,7.41438,1
14.8,0.03167,2.50898,7.41438,1
14.9,0.03169,2.50898,7.41438,1
15,0.0317,2.50898,7.41438,1
15.1,0.03171,2.50898,7.41438,2
15.2,0.03173,2.50898,7.41438,2
15.3,0.03174,2.50899,7.41438,2
15.4,0.03176,2.50899,7.41438,2
15.5,0.03177,2.50899,7.41438,2
15.6,0.03179,2.50899,7.41438,2
15.7,0.0318,2.50899,7.41438,2
15.8,0.03182,2.509,7.41438,2
15.9,0.03183,2.509,7.41438,2
16,0.03184,2.509,7.41438,2
16.1,0.03186,2.509,7.41438,2
16.2,0.03187,2.509,7.41438,2
16.3,0.03189,2.509,7.41438,2
16.4,0.0319,2.50901,7.41438,2
16.5,0.03192,2.50901,7.41438,2
16.6,0.03193,2.50901,7.41438,2
16.7,0.03195,2.50901,7.41438,2
16.8,0.03197,2.50901,7.41438,2
16.9,0.03198,2.50902,7.41438,2
17,0.032,2.50902,7.41438,2
17.1,0.03201,2.50902,7.41438,2
17.2,0.03202,2.50902,7.41438,2
17.3,0.03204,2.50902,7.41438,2
17.4,0.03205,2.50902,7.41438,2
17.5,0.03207,2.50903,7.41438,2
17.6,0.03208,2.50903,7.41438,2
17.7,0.0321,2.50903,7.41438,2
17.8,0.03211,2.50903,7.41438,2
17.9,0.03213,2.50903,7.41438,2
18,0.03215,2.50903,7.41438,2
18.1,0.03217,2.50903,7.41438,2
18.2,0.03218,2.50904,7.41438,2
18.3,0.0322,2.50904,7.41438,2
18.4,0.03221,2.50904,7.41438,2
18.5,0.03223,2.50904,7.41438,2
18.6,0.03224,2.50904,7.41438,2
18.7,0.03226,2.50904,7.41438,2
18.8,0.03228,2.50904,7.41438,2
18.9,0.03229,2.50905,7.41438,2
19,0.03231,2.50905,7.41438,2
19.1,0.03232,2.50905,7.41438,2
19.2,0.03234,2.50905,7.41438,2
19.3,0.03236,2.50905,7.41438,2
19.4,0.03237,2.50905,7.41438,2
